2016-01-11 00:00:00,156
2016-01-11 01:00:00,191
2016-01-11 02:00:00,165
2016-01-11 03:00:00,167
2016-01-11 04:00:00,149
2016-01-11 05:00:00,228
2016-01-11 06:00:00,172
2016-01-11 07:00:00,191
2016-01-11 08:00:00,180
2016-01-11 09:00:00,736
2016-01-11 10:00:00,188
2016-01-11 11:00:00,247
2016-01-11 12:00:00,205
2016-01-11 13:00:00,270
2016-01-11 14:00:00,222
2016-01-11 15:00:00,284
2016-01-11 16:00:00,278
2016-01-11 17:00:00,269
2016-01-11 18:00:00,219
2016-01-11 19:00:00,220
2016-01-11 20:00:00,267
2016-01-11 21:00:00,243
2016-01-11 22:00:00,294
2016-01-11 23:00:00,228
