2016-03-15 00:00:00,506
2016-03-15 01:00:00,2564
2016-03-15 02:00:00,2293
2016-03-15 03:00:00,2557
2016-03-15 04:00:00,410
2016-03-15 05:00:00,1618
2016-03-15 06:00:00,1254
2016-03-15 07:00:00,2067
2016-03-15 08:00:00,1191
2016-03-15 09:00:00,503
2016-03-15 10:00:00,2438
2016-03-15 11:00:00,1639
2016-03-15 12:00:00,2023
2016-03-15 13:00:00,1081
2016-03-15 14:00:00,388
2016-03-15 15:00:00,903
2016-03-15 16:00:00,603
2016-03-15 17:00:00,2087
2016-03-15 18:00:00,1686
2016-03-15 19:00:00,2140
2016-03-15 20:00:00,1484
2016-03-15 21:00:00,453
2016-03-15 22:00:00,1610
2016-03-15 23:00:00,777
