2016-03-12 00:00:00,242
2016-03-12 01:00:00,398
2016-03-12 02:00:00,354
2016-03-12 03:00:00,261
2016-03-12 04:00:00,289
2016-03-12 05:00:00,288
2016-03-12 06:00:00,201
2016-03-12 07:00:00,244
2016-03-12 08:00:00,249
2016-03-12 09:00:00,250
2016-03-12 10:00:00,241
2016-03-12 11:00:00,242
2016-03-12 12:00:00,246
2016-03-12 13:00:00,2951
2016-03-12 14:00:00,2048
2016-03-12 15:00:00,2560
2016-03-12 16:00:00,195
2016-03-12 17:00:00,3535
2016-03-12 18:00:00,1844
2016-03-12 19:00:00,271
2016-03-12 20:00:00,2193
2016-03-12 21:00:00,1003
2016-03-12 22:00:00,1845
2016-03-12 23:00:00,2086
