2016-03-29 00:00:00,902
2016-03-29 01:00:00,400
2016-03-29 02:00:00,277
2016-03-29 03:00:00,860
2016-03-29 04:00:00,312
2016-03-29 05:00:00,1045
2016-03-29 06:00:00,321
2016-03-29 07:00:00,330
2016-03-29 08:00:00,492
2016-03-29 09:00:00,319
2016-03-29 10:00:00,1480
2016-03-29 11:00:00,397
2016-03-29 12:00:00,517
2016-03-29 13:00:00,295
2016-03-29 14:00:00,1304
2016-03-29 15:00:00,493
2016-03-29 16:00:00,711
2016-03-29 17:00:00,333
2016-03-29 18:00:00,606
2016-03-29 19:00:00,574
2016-03-29 20:00:00,488
2016-03-29 21:00:00,394
2016-03-29 22:00:00,515
2016-03-29 23:00:00,551
