2016-01-09 00:00:00,393
2016-01-09 01:00:00,487
2016-01-09 02:00:00,392
2016-01-09 03:00:00,413
2016-01-09 04:00:00,340
2016-01-09 05:00:00,380
2016-01-09 06:00:00,307
2016-01-09 07:00:00,262
2016-01-09 08:00:00,321
2016-01-09 09:00:00,387
2016-01-09 10:00:00,395
2016-01-09 11:00:00,416
2016-01-09 12:00:00,372
2016-01-09 13:00:00,307
2016-01-09 14:00:00,267
2016-01-09 15:00:00,306
2016-01-09 16:00:00,165
2016-01-09 17:00:00,177
2016-01-09 18:00:00,161
2016-01-09 19:00:00,203
2016-01-09 20:00:00,263
2016-01-09 21:00:00,211
2016-01-09 22:00:00,187
2016-01-09 23:00:00,193
