2016-01-02 00:00:00,165
2016-01-02 01:00:00,380
2016-01-02 02:00:00,321
2016-01-02 03:00:00,173
2016-01-02 04:00:00,178
2016-01-02 05:00:00,256
2016-01-02 06:00:00,349
2016-01-02 07:00:00,163
2016-01-02 08:00:00,170
2016-01-02 09:00:00,512
2016-01-02 10:00:00,197
2016-01-02 11:00:00,160
2016-01-02 12:00:00,165
2016-01-02 13:00:00,219
2016-01-02 14:00:00,159
2016-01-02 15:00:00,148
2016-01-02 16:00:00,183
2016-01-02 17:00:00,201
2016-01-02 18:00:00,150
2016-01-02 19:00:00,223
2016-01-02 20:00:00,169
2016-01-02 21:00:00,197
2016-01-02 22:00:00,186
2016-01-02 23:00:00,157
