2016-02-26 00:00:00,2277
2016-02-26 01:00:00,1205
2016-02-26 02:00:00,2286
2016-02-26 03:00:00,1375
2016-02-26 04:00:00,1734
2016-02-26 05:00:00,1753
2016-02-26 06:00:00,1697
2016-02-26 07:00:00,643
2016-02-26 08:00:00,1582
2016-02-26 09:00:00,1577
2016-02-26 10:00:00,1634
2016-02-26 11:00:00,2167
2016-02-26 12:00:00,1877
2016-02-26 13:00:00,1481
2016-02-26 14:00:00,1367
2016-02-26 15:00:00,844
2016-02-26 16:00:00,1805
2016-02-26 17:00:00,1754
2016-02-26 18:00:00,415
2016-02-26 19:00:00,684
2016-02-26 20:00:00,634
2016-02-26 21:00:00,1353
2016-02-26 22:00:00,1898
2016-02-26 23:00:00,1751
