2016-01-14 00:00:00,231
2016-01-14 01:00:00,405
2016-01-14 02:00:00,383
2016-01-14 03:00:00,232
2016-01-14 04:00:00,209
2016-01-14 05:00:00,250
2016-01-14 06:00:00,174
2016-01-14 07:00:00,208
2016-01-14 08:00:00,229
2016-01-14 09:00:00,267
2016-01-14 10:00:00,203
2016-01-14 11:00:00,310
2016-01-14 12:00:00,231
2016-01-14 13:00:00,266
2016-01-14 14:00:00,214
2016-01-14 15:00:00,261
2016-01-14 16:00:00,236
2016-01-14 17:00:00,277
2016-01-14 18:00:00,307
2016-01-14 19:00:00,315
2016-01-14 20:00:00,350
2016-01-14 21:00:00,338
2016-01-14 22:00:00,372
2016-01-14 23:00:00,307
