2016-03-11 00:00:00,2458
2016-03-11 01:00:00,4071
2016-03-11 02:00:00,339
2016-03-11 03:00:00,2568
2016-03-11 04:00:00,2571
2016-03-11 05:00:00,1800
2016-03-11 06:00:00,2595
2016-03-11 07:00:00,1305
2016-03-11 08:00:00,297
2016-03-11 09:00:00,3463
2016-03-11 10:00:00,460
2016-03-11 11:00:00,2179
2016-03-11 12:00:00,1245
2016-03-11 13:00:00,2076
2016-03-11 14:00:00,1208
2016-03-11 15:00:00,1162
2016-03-11 16:00:00,317
2016-03-11 17:00:00,3232
2016-03-11 18:00:00,1968
2016-03-11 19:00:00,2857
2016-03-11 20:00:00,1814
2016-03-11 21:00:00,2314
2016-03-11 22:00:00,490
2016-03-11 23:00:00,1195
