2016-01-01 00:00:00,211
2016-01-01 01:00:00,418
2016-01-01 02:00:00,184
2016-01-01 03:00:00,224
2016-01-01 04:00:00,209
2016-01-01 05:00:00,326
2016-01-01 06:00:00,456
2016-01-01 07:00:00,188
2016-01-01 08:00:00,411
2016-01-01 09:00:00,524
2016-01-01 10:00:00,338
2016-01-01 11:00:00,327
2016-01-01 12:00:00,301
2016-01-01 13:00:00,422
2016-01-01 14:00:00,290
2016-01-01 15:00:00,282
2016-01-01 16:00:00,232
2016-01-01 17:00:00,313
2016-01-01 18:00:00,226
2016-01-01 19:00:00,247
2016-01-01 20:00:00,235
2016-01-01 21:00:00,266
2016-01-01 22:00:00,310
2016-01-01 23:00:00,348
