2016-01-06 00:00:00,439
2016-01-06 01:00:00,614
2016-01-06 02:00:00,494
2016-01-06 03:00:00,467
2016-01-06 04:00:00,287
2016-01-06 05:00:00,373
2016-01-06 06:00:00,266
2016-01-06 07:00:00,416
2016-01-06 08:00:00,293
2016-01-06 09:00:00,285
2016-01-06 10:00:00,441
2016-01-06 11:00:00,445
2016-01-06 12:00:00,383
2016-01-06 13:00:00,403
2016-01-06 14:00:00,402
2016-01-06 15:00:00,334
2016-01-06 16:00:00,365
2016-01-06 17:00:00,403
2016-01-06 18:00:00,428
2016-01-06 19:00:00,520
2016-01-06 20:00:00,484
2016-01-06 21:00:00,417
2016-01-06 22:00:00,653
2016-01-06 23:00:00,553
