2016-02-15 00:00:00,1860
2016-02-15 01:00:00,1131
2016-02-15 02:00:00,2133
2016-02-15 03:00:00,1493
2016-02-15 04:00:00,1413
2016-02-15 05:00:00,2282
2016-02-15 06:00:00,1609
2016-02-15 07:00:00,2185
2016-02-15 08:00:00,3460
2016-02-15 09:00:00,2974
2016-02-15 10:00:00,1985
2016-02-15 11:00:00,1382
2016-02-15 12:00:00,557
2016-02-15 13:00:00,590
2016-02-15 14:00:00,1906
2016-02-15 15:00:00,399
2016-02-15 16:00:00,2172
2016-02-15 17:00:00,2557
2016-02-15 18:00:00,1755
2016-02-15 19:00:00,1256
2016-02-15 20:00:00,1501
2016-02-15 21:00:00,1529
2016-02-15 22:00:00,1389
2016-02-15 23:00:00,947
