2016-03-18 00:00:00,566
2016-03-18 01:00:00,475
2016-03-18 02:00:00,2487
2016-03-18 03:00:00,415
2016-03-18 04:00:00,479
2016-03-18 05:00:00,479
2016-03-18 06:00:00,718
2016-03-18 07:00:00,1556
2016-03-18 08:00:00,913
2016-03-18 09:00:00,2466
2016-03-18 10:00:00,269
2016-03-18 11:00:00,2350
2016-03-18 12:00:00,571
2016-03-18 13:00:00,440
2016-03-18 14:00:00,458
2016-03-18 15:00:00,1444
2016-03-18 16:00:00,1410
2016-03-18 17:00:00,2033
2016-03-18 18:00:00,2681
2016-03-18 19:00:00,541
2016-03-18 20:00:00,1768
2016-03-18 21:00:00,2079
2016-03-18 22:00:00,295
2016-03-18 23:00:00,2667
