2016-03-08 00:00:00,274
2016-03-08 01:00:00,3238
2016-03-08 02:00:00,843
2016-03-08 03:00:00,2518
2016-03-08 04:00:00,900
2016-03-08 05:00:00,1137
2016-03-08 06:00:00,4678
2016-03-08 07:00:00,3296
2016-03-08 08:00:00,530
2016-03-08 09:00:00,3377
2016-03-08 10:00:00,2190
2016-03-08 11:00:00,4355
2016-03-08 12:00:00,505
2016-03-08 13:00:00,2515
2016-03-08 14:00:00,3101
2016-03-08 15:00:00,620
2016-03-08 16:00:00,3777
2016-03-08 17:00:00,1140
2016-03-08 18:00:00,325
2016-03-08 19:00:00,3160
2016-03-08 20:00:00,2668
2016-03-08 21:00:00,453
2016-03-08 22:00:00,2804
2016-03-08 23:00:00,2832
