2016-03-13 00:00:00,1700
2016-03-13 01:00:00,332
2016-03-13 02:00:00,3060
2016-03-13 03:00:00,1963
2016-03-13 04:00:00,1867
2016-03-13 05:00:00,2543
2016-03-13 06:00:00,1252
2016-03-13 07:00:00,585
2016-03-13 08:00:00,1713
2016-03-13 09:00:00,2222
2016-03-13 10:00:00,1940
2016-03-13 11:00:00,362
2016-03-13 12:00:00,2160
2016-03-13 13:00:00,2106
2016-03-13 14:00:00,2296
2016-03-13 15:00:00,1897
2016-03-13 16:00:00,1159
2016-03-13 17:00:00,2266
2016-03-13 18:00:00,560
2016-03-13 19:00:00,1120
2016-03-13 20:00:00,2281
2016-03-13 21:00:00,2038
2016-03-13 22:00:00,1466
2016-03-13 23:00:00,1783
