2016-11-06 00:00:00,502
2016-11-06 01:00:00,491
2016-11-06 02:00:00,535
2016-11-06 03:00:00,506
2016-11-06 04:00:00,506
2016-11-06 05:00:00,492
2016-11-06 06:00:00,423
2016-11-06 07:00:00,440
2016-11-06 08:00:00,431
2016-11-06 09:00:00,437
2016-11-06 10:00:00,432
2016-11-06 11:00:00,503
2016-11-06 12:00:00,450
2016-11-06 13:00:00,365
2016-11-06 14:00:00,332
2016-11-06 15:00:00,423
2016-11-06 16:00:00,441
2016-11-06 17:00:00,367
2016-11-06 18:00:00,362
2016-11-06 19:00:00,353
2016-11-06 20:00:00,350
2016-11-06 21:00:00,409
2016-11-06 22:00:00,389
2016-11-06 23:00:00,377
