2016-11-17 00:00:00,996
2016-11-17 01:00:00,1582
2016-11-17 02:00:00,667
2016-11-17 03:00:00,869
2016-11-17 04:00:00,758
2016-11-17 05:00:00,593
2016-11-17 06:00:00,550
2016-11-17 07:00:00,664
2016-11-17 08:00:00,572
2016-11-17 09:00:00,677
2016-11-17 10:00:00,399
2016-11-17 11:00:00,454
2016-11-17 12:00:00,521
2016-11-17 13:00:00,472
2016-11-17 14:00:00,1176
2016-11-17 15:00:00,1280
2016-11-17 16:00:00,1353
2016-11-17 17:00:00,1253
2016-11-17 18:00:00,1352
2016-11-17 19:00:00,1317
2016-11-17 20:00:00,1583
2016-11-17 21:00:00,1525
2016-11-17 22:00:00,1480
2016-11-17 23:00:00,1531
