2016-12-07 00:00:00,3115
2016-12-07 01:00:00,5692
2016-12-07 02:00:00,4079
2016-12-07 03:00:00,640
2016-12-07 04:00:00,588
2016-12-07 05:00:00,646
2016-12-07 06:00:00,493
2016-12-07 07:00:00,499
2016-12-07 08:00:00,514
2016-12-07 09:00:00,439
2016-12-07 10:00:00,488
2016-12-07 11:00:00,772
2016-12-07 12:00:00,509
2016-12-07 13:00:00,2072
2016-12-07 14:00:00,1951
2016-12-07 15:00:00,4506
2016-12-07 16:00:00,6726
2016-12-07 17:00:00,5919
2016-12-07 18:00:00,5506
2016-12-07 19:00:00,6847
2016-12-07 20:00:00,6707
2016-12-07 21:00:00,7353
2016-12-07 22:00:00,7534
2016-12-07 23:00:00,7507
