2016-11-07 00:00:00,385
2016-11-07 01:00:00,360
2016-11-07 02:00:00,369
2016-11-07 03:00:00,368
2016-11-07 04:00:00,457
2016-11-07 05:00:00,400
2016-11-07 06:00:00,808
2016-11-07 07:00:00,461
2016-11-07 08:00:00,441
2016-11-07 09:00:00,426
2016-11-07 10:00:00,404
2016-11-07 11:00:00,503
2016-11-07 12:00:00,428
2016-11-07 13:00:00,487
2016-11-07 14:00:00,1045
2016-11-07 15:00:00,1159
2016-11-07 16:00:00,1174
2016-11-07 17:00:00,1244
2016-11-07 18:00:00,1008
2016-11-07 19:00:00,1198
2016-11-07 20:00:00,1025
2016-11-07 21:00:00,965
2016-11-07 22:00:00,1317
2016-11-07 23:00:00,1311
