2016-11-21 00:00:00,358
2016-11-21 01:00:00,385
2016-11-21 02:00:00,598
2016-11-21 03:00:00,504
2016-11-21 04:00:00,347
2016-11-21 05:00:00,344
2016-11-21 06:00:00,331
2016-11-21 07:00:00,376
2016-11-21 08:00:00,327
2016-11-21 09:00:00,322
2016-11-21 10:00:00,444
2016-11-21 11:00:00,479
2016-11-21 12:00:00,1109
2016-11-21 13:00:00,1259
2016-11-21 14:00:00,552
2016-11-21 15:00:00,895
2016-11-21 16:00:00,967
2016-11-21 17:00:00,1066
2016-11-21 18:00:00,1129
2016-11-21 19:00:00,1246
2016-11-21 20:00:00,1283
2016-11-21 21:00:00,1204
2016-11-21 22:00:00,1407
2016-11-21 23:00:00,1248
