2016-10-14 00:00:00,872
2016-10-14 01:00:00,516
2016-10-14 02:00:00,386
2016-10-14 03:00:00,746
2016-10-14 04:00:00,419
2016-10-14 05:00:00,385
2016-10-14 06:00:00,415
2016-10-14 07:00:00,411
2016-10-14 08:00:00,550
2016-10-14 09:00:00,450
2016-10-14 10:00:00,525
2016-10-14 11:00:00,476
2016-10-14 12:00:00,1042
2016-10-14 13:00:00,912
2016-10-14 14:00:00,1013
2016-10-14 15:00:00,748
2016-10-14 16:00:00,478
2016-10-14 17:00:00,574
2016-10-14 18:00:00,1030
2016-10-14 19:00:00,928
2016-10-14 20:00:00,992
2016-10-14 21:00:00,1329
2016-10-14 22:00:00,1165
2016-10-14 23:00:00,586
