2016-11-30 00:00:00,598
2016-11-30 01:00:00,900
2016-11-30 02:00:00,1097
2016-11-30 03:00:00,574
2016-11-30 04:00:00,531
2016-11-30 05:00:00,472
2016-11-30 06:00:00,409
2016-11-30 07:00:00,385
2016-11-30 08:00:00,427
2016-11-30 09:00:00,381
2016-11-30 10:00:00,389
2016-11-30 11:00:00,426
2016-11-30 12:00:00,691
2016-11-30 13:00:00,737
2016-11-30 14:00:00,1379
2016-11-30 15:00:00,3684
2016-11-30 16:00:00,3721
2016-11-30 17:00:00,5880
2016-11-30 18:00:00,2292
2016-11-30 19:00:00,3943
2016-11-30 20:00:00,4093
2016-11-30 21:00:00,4390
2016-11-30 22:00:00,3963
2016-11-30 23:00:00,4852
