2016-10-02 00:00:00,390
2016-10-02 01:00:00,314
2016-10-02 02:00:00,328
2016-10-02 03:00:00,307
2016-10-02 04:00:00,387
2016-10-02 05:00:00,380
2016-10-02 06:00:00,352
2016-10-02 07:00:00,370
2016-10-02 08:00:00,362
2016-10-02 09:00:00,409
2016-10-02 10:00:00,473
2016-10-02 11:00:00,336
2016-10-02 12:00:00,384
2016-10-02 13:00:00,357
2016-10-02 14:00:00,389
2016-10-02 15:00:00,350
2016-10-02 16:00:00,339
2016-10-02 17:00:00,317
2016-10-02 18:00:00,320
2016-10-02 19:00:00,352
2016-10-02 20:00:00,316
2016-10-02 21:00:00,278
2016-10-02 22:00:00,342
2016-10-02 23:00:00,320
