2016-10-03 00:00:00,431
2016-10-03 01:00:00,367
2016-10-03 02:00:00,536
2016-10-03 03:00:00,335
2016-10-03 04:00:00,405
2016-10-03 05:00:00,434
2016-10-03 06:00:00,406
2016-10-03 07:00:00,407
2016-10-03 08:00:00,340
2016-10-03 09:00:00,370
2016-10-03 10:00:00,451
2016-10-03 11:00:00,378
2016-10-03 12:00:00,392
2016-10-03 13:00:00,418
2016-10-03 14:00:00,467
2016-10-03 15:00:00,413
2016-10-03 16:00:00,409
2016-10-03 17:00:00,390
2016-10-03 18:00:00,444
2016-10-03 19:00:00,529
2016-10-03 20:00:00,486
2016-10-03 21:00:00,648
2016-10-03 22:00:00,498
2016-10-03 23:00:00,458
