2016-12-18 00:00:00,505
2016-12-18 01:00:00,492
2016-12-18 02:00:00,573
2016-12-18 03:00:00,562
2016-12-18 04:00:00,524
2016-12-18 05:00:00,536
2016-12-18 06:00:00,616
2016-12-18 07:00:00,604
2016-12-18 08:00:00,536
2016-12-18 09:00:00,485
2016-12-18 10:00:00,488
2016-12-18 11:00:00,666
2016-12-18 12:00:00,438
2016-12-18 13:00:00,505
2016-12-18 14:00:00,591
2016-12-18 15:00:00,508
2016-12-18 16:00:00,538
2016-12-18 17:00:00,529
2016-12-18 18:00:00,539
2016-12-18 19:00:00,484
2016-12-18 20:00:00,490
2016-12-18 21:00:00,452
2016-12-18 22:00:00,500
2016-12-18 23:00:00,479
