2016-11-18 00:00:00,655
2016-11-18 01:00:00,1010
2016-11-18 02:00:00,1459
2016-11-18 03:00:00,1236
2016-11-18 04:00:00,494
2016-11-18 05:00:00,546
2016-11-18 06:00:00,467
2016-11-18 07:00:00,476
2016-11-18 08:00:00,466
2016-11-18 09:00:00,516
2016-11-18 10:00:00,468
2016-11-18 11:00:00,1019
2016-11-18 12:00:00,570
2016-11-18 13:00:00,527
2016-11-18 14:00:00,467
2016-11-18 15:00:00,1163
2016-11-18 16:00:00,1220
2016-11-18 17:00:00,1317
2016-11-18 18:00:00,1029
2016-11-18 19:00:00,1189
2016-11-18 20:00:00,1197
2016-11-18 21:00:00,1255
2016-11-18 22:00:00,1149
2016-11-18 23:00:00,1241
