2016-11-20 00:00:00,464
2016-11-20 01:00:00,547
2016-11-20 02:00:00,536
2016-11-20 03:00:00,487
2016-11-20 04:00:00,507
2016-11-20 05:00:00,482
2016-11-20 06:00:00,386
2016-11-20 07:00:00,400
2016-11-20 08:00:00,407
2016-11-20 09:00:00,348
2016-11-20 10:00:00,390
2016-11-20 11:00:00,360
2016-11-20 12:00:00,343
2016-11-20 13:00:00,317
2016-11-20 14:00:00,468
2016-11-20 15:00:00,491
2016-11-20 16:00:00,559
2016-11-20 17:00:00,529
2016-11-20 18:00:00,453
2016-11-20 19:00:00,362
2016-11-20 20:00:00,695
2016-11-20 21:00:00,340
2016-11-20 22:00:00,358
2016-11-20 23:00:00,384
