naive,ar,arma,arima,ets,Average,CrossValidation,GA,NaiveBaggingRegression,ArBaggingRegression,ArmaBaggingRegression,ArimaBaggingRegression,EtsBaggingRegression,NaiveGBM,ArGBM,ArmaGBM,ArimaGBM,EtsGBM,esn
-44.262295082,-29.0983606557,-29.0983606557,-39.3442622951,-42.0765027322,-36.7486338798,-44.262295082,-41.9398907104,-44.262295082,-24.5901639344,-24.5901639344,-39.0710382514,-38.2513661202,-41.1202185792,-39.8907103825,-35.7923497268,-39.8907103825,-38.1147540984,-35.1092896175
77.2397094431,92.4939467312,77.2397094431,53.5108958838,55.9322033898,71.186440678,77.2397094431,69.9757869249,77.2397094431,96.6101694915,90.3147699758,65.3753026634,56.9007263923,76.2711864407,89.3462469734,73.607748184,34.6246973366,17.6755447942,63.4382566586
-41.3352272727,-25.5681818182,-22.4431818182,-30.8238636364,-36.0795454545,-31.25,-41.3352272727,-37.5,-41.3352272727,-21.0227272727,-19.6022727273,-32.1022727273,-32.6704545455,-34.8011363636,-31.1079545455,-33.8068181818,-28.4090909091,-43.0397727273,-28.9772727273
44.262295082,57.9918032787,46.9262295082,38.9344262295,27.868852459,43.237704918,44.262295082,41.393442623,44.262295082,61.8852459016,57.1721311475,35.0409836066,31.9672131148,49.1803278689,81.9672131148,32.9918032787,12.5,12.9098360656,35.2459016393
1.03519668737,21.7391304348,23.602484472,8.28157349896,11.5942028986,13.2505175983,1.03519668737,5.17598343685,1.03519668737,27.5362318841,28.364389234,9.31677018634,8.28157349896,19.4616977226,4.55486542443,-2.27743271222,-4.7619047619,-18.6335403727,18.8405797101
-14.9647887324,2.64084507042,0.352112676056,-11.4436619718,-13.5563380282,-7.39436619718,-14.9647887324,-13.2042253521,-14.9647887324,7.74647887324,6.69014084507,-13.7323943662,-10.5633802817,-23.7676056338,-11.0915492958,-5.28169014085,-16.1971830986,-11.7957746479,-6.8661971831
-29.2652552927,-18.3063511831,-22.0423412204,-31.6313823163,-32.00498132,-26.6500622665,-29.2652552927,-29.6388542964,-29.2652552927,-15.3175591532,-16.9364881694,-30.7596513076,-30.3860523039,-13.4495641345,-33.3748443337,-23.2876712329,-37.8580323786,-38.9788293898,-27.0236612702
77.2626931567,89.4039735099,76.6004415011,71.0816777042,66.8874172185,76.1589403974,77.2626931567,74.6136865342,77.2626931567,91.6114790287,86.9757174393,66.2251655629,59.6026490066,81.0154525386,171.081677704,82.5607064018,50.3311258278,91.8322295806,71.0816777042
-33.8686131387,-18.5401459854,-13.7226277372,-20.4379562044,-24.9635036496,-22.3357664234,-33.8686131387,-28.3211678832,-33.8686131387,-14.3065693431,-12.4087591241,-25.5474452555,-24.6715328467,-34.3065693431,-29.7810218978,-31.0948905109,-28.7591240876,-24.2335766423,-18.9781021898
-20.9006928406,-12.7020785219,-18.129330254,-30.2540415704,-25.7505773672,-21.5935334873,-20.9006928406,-25.9815242494,-20.9006928406,-10.623556582,-12.817551963,-25.2886836028,-25.2886836028,-36.2586605081,-19.5150115473,-27.7136258661,-40.0692840647,-43.8799076212,-23.9030023095
53.8188277087,61.811722913,52.9307282416,25.0444049734,43.161634103,47.4245115453,53.8188277087,40.1420959147,53.8188277087,63.2326820604,60.0355239787,44.404973357,38.5435168739,20.7815275311,81.3499111901,61.1012433393,37.4777975133,29.8401420959,44.5825932504
8.68725868726,25.6756756757,31.8532818533,19.8841698842,13.7065637066,19.8841698842,8.68725868726,16.0231660232,8.68725868726,30.3088803089,32.6254826255,16.6023166023,17.9536679537,-3.861003861,3.28185328185,1.35135135135,-6.75675675676,-0.19305019305,19.4980694981
-27.2471910112,-14.7471910112,-14.8876404494,-22.0505617978,-24.4382022472,-20.6460674157,-27.2471910112,-24.0168539326,-27.2471910112,-10.2528089888,-10.5337078652,-26.9662921348,-19.8033707865,-28.5112359551,-31.7415730337,-36.6573033708,-29.2134831461,-44.8033707865,-20.5056179775
7.06766917293,16.3909774436,9.77443609023,-7.21804511278,-0.751879699248,5.11278195489,7.06766917293,-1.8045112782,7.06766917293,19.5488721805,16.992481203,2.25563909774,1.65413533835,9.47368421053,33.5338345865,7.81954887218,-27.3684210526,-2.70676691729,1.65413533835
14.0651801029,25.7289879931,23.6706689537,9.26243567753,14.5797598628,17.4957118353,14.0651801029,12.3499142367,14.0651801029,29.845626072,29.1595197256,12.8644939966,13.3790737564,-1.88679245283,32.590051458,1.54373927959,-4.63121783877,10.9777015437,17.667238422
44.3069306931,63.6138613861,63.1188118812,55.198019802,46.0396039604,54.4554455446,44.3069306931,50.0,44.3069306931,71.2871287129,71.0396039604,47.2772277228,51.2376237624,66.8316831683,32.4257425743,70.297029703,37.6237623762,27.9702970297,53.9603960396
-7.76255707763,15.7534246575,18.7214611872,5.70776255708,-4.33789954338,5.70776255708,-7.76255707763,-0.456621004566,-7.76255707763,24.8858447489,26.0273972603,2.96803652968,11.4155251142,-1.59817351598,2.7397260274,7.30593607306,-2.7397260274,-8.21917808219,6.16438356164
-26.6331658291,-10.0502512563,-13.567839196,-27.6381909548,-26.9681742044,-20.9380234506,-26.6331658291,-26.6331658291,-26.6331658291,-3.6850921273,-5.19262981575,-23.1155778894,-18.5929648241,-15.4103852596,-19.5979899497,-21.2730318258,-28.1407035176,-28.6432160804,-19.932998325
-20.5059920107,-10.119840213,-16.2450066578,-32.6231691079,-22.2370173103,-20.3728362184,-20.5059920107,-25.8322237017,-20.5059920107,-6.39147802929,-8.78828229028,-23.1691078562,-23.4354194407,-27.8295605859,-19.4407456724,-14.6471371505,-48.069241012,-30.3595206391,-18.9081225033
57.7731092437,69.5378151261,60.2941176471,49.5798319328,55.0420168067,58.4033613445,57.7731092437,54.2016806723,57.7731092437,73.5294117647,70.1680672269,54.6218487395,42.8571428571,52.9411764706,64.2857142857,31.7226890756,62.6050420168,82.5630252101,58.6134453782
12.7962085308,35.7819905213,41.7061611374,36.2559241706,17.7725118483,28.9099526066,12.7962085308,24.4075829384,12.7962085308,43.36492891,45.7345971564,26.3033175355,26.7772511848,15.4028436019,13.5071090047,11.8483412322,24.4075829384,27.4881516588,30.0947867299
-7.04845814978,14.0969162996,13.8766519824,6.38766519824,-5.94713656388,4.18502202643,-7.04845814978,-0.660792951542,-7.04845814978,23.7885462555,23.3480176211,0.881057268722,5.94713656388,-5.06607929515,-3.08370044053,3.52422907489,-5.94713656388,-1.32158590308,4.62555066079
-2.15517241379,17.6724137931,13.1465517241,-17.4568965517,-2.58620689655,1.72413793103,-2.15517241379,-7.97413793103,-2.15517241379,26.5086206897,24.5689655172,2.80172413793,3.66379310345,-3.01724137931,0.646551724138,7.11206896552,-7.54310344828,-17.4568965517,5.81896551724
-7.75347912525,9.14512922465,5.1689860835,-7.75347912525,-7.95228628231,-1.78926441352,-7.75347912525,-6.95825049702,-7.75347912525,18.2902584493,16.6998011928,-3.57852882704,-3.97614314115,-1.98807157058,-7.15705765408,1.98807157058,-15.3081510934,-10.7355864811,0.397614314115
-9.04159132007,5.24412296564,0.904159132007,-8.31826401447,-11.7540687161,-4.52079566004,-9.04159132007,-8.49909584087,-9.04159132007,13.2007233273,11.5732368897,-7.23327305606,-9.22242314647,-16.8173598553,-8.67992766727,-10.8499095841,-10.8499095841,-4.15913200723,-3.79746835443
5.53435114504,19.2748091603,14.6946564885,7.06106870229,4.77099236641,10.3053435115,5.53435114504,6.67938931298,5.53435114504,27.2900763359,25.1908396947,7.82442748092,2.48091603053,-4.96183206107,9.92366412214,-9.92366412214,-8.01526717557,-6.48854961832,11.641221374
0.575815738964,15.3550863724,12.6679462572,0.767754318618,-0.959692898273,5.75815738964,0.575815738964,1.15163147793,0.575815738964,23.4165067179,22.4568138196,3.64683301344,0.767754318618,-0.767754318618,11.7082533589,13.2437619962,-11.7082533589,-4.60652591171,7.10172744722
21.4452214452,39.3939393939,35.8974358974,31.2354312354,21.6783216783,29.8368298368,21.4452214452,25.1748251748,21.4452214452,49.4172494172,47.7855477855,24.4755244755,22.1445221445,14.4522144522,4.662004662,14.4522144522,12.3543123543,16.317016317,31.4685314685
-13.8554216867,4.21686746988,3.81526104418,-10.4417670683,-0.200803212851,-3.21285140562,-13.8554216867,-8.03212851406,-13.8554216867,13.8554216867,13.453815261,-7.63052208835,-6.02409638554,-9.63855421687,-11.6465863454,-5.62248995984,-4.41767068273,8.03212851406,6.42570281124
-29.5615275813,-18.2461103253,-21.9236209335,-24.8939179632,-29.9858557284,-24.8939179632,-29.5615275813,-28.1471004243,-29.5615275813,-12.0226308345,-13.5785007072,-29.1371994342,-29.5615275813,-37.3408769448,-23.9038189533,-27.4398868458,-42.9985855728,-35.2192362093,-23.9038189533
37.2815533981,46.7961165049,37.0873786408,23.4951456311,5.2427184466,29.9029126214,37.2815533981,21.7475728155,37.2815533981,53.3980582524,49.5145631068,28.932038835,22.3300970874,41.359223301,35.3398058252,21.5533980583,7.96116504854,-3.30097087379,16.8932038835
-20.6471494607,-8.62865947612,-6.93374422188,-26.3482280431,-17.1032357473,-15.8705701079,-20.6471494607,-21.2634822804,-20.6471494607,-2.0030816641,-1.38674884438,-15.8705701079,-17.5654853621,-32.6656394453,-13.251155624,-30.5084745763,-31.8952234206,-39.4453004622,-12.0184899846
-3.99408284024,4.43786982249,-0.147928994083,0.0,-7.24852071006,-1.33136094675,-3.99408284024,-3.84615384615,-3.99408284024,10.0591715976,7.98816568047,-8.87573964497,-9.31952662722,-14.0532544379,2.07100591716,-22.3372781065,-24.4082840237,-18.4911242604,-2.66272189349
-22.029988466,-16.1476355248,-17.9930795848,-30.5651672434,-23.9907727797,-22.1453287197,-22.029988466,-25.1441753172,-22.029988466,-11.6493656286,-12.6874279123,-24.3367935409,-26.4129181084,-36.3321799308,-26.8742791234,-27.7970011534,-40.1384083045,-43.9446366782,-21.2226066897
76.2195121951,80.487804878,77.2357723577,70.1219512195,30.081300813,66.8699186992,76.2195121951,58.5365853659,76.2195121951,86.5853658537,83.3333333333,63.6178861789,56.5040650407,38.2113821138,133.130081301,98.1707317073,49.593495935,11.9918699187,42.8861788618
-19.4762684124,-8.8379705401,-5.23731587561,-16.8576104746,0.981996726678,-9.81996726678,-19.4762684124,-11.620294599,-19.4762684124,1.14566284779,3.7643207856,-12.6022913257,-6.71031096563,-13.5842880524,-28.3142389525,-8.18330605565,-19.3126022913,-6.21931260229,2.61865793781
-28.6214953271,-22.546728972,-24.0654205607,-22.7803738318,-28.0373831776,-25.2336448598,-28.6214953271,-26.6355140187,-28.6214953271,-16.7056074766,-17.9906542056,-32.476635514,-28.1542056075,-39.2523364486,-37.5,-19.6261682243,-21.6121495327,-27.3364485981,-25.7009345794
-6.95652173913,-4.89130434783,-5.32608695652,-19.2391304348,-28.2608695652,-12.9347826087,-6.95652173913,-19.347826087,-6.95652173913,-1.08695652174,-3.36956521739,-14.347826087,-17.6086956522,-26.0869565217,24.6739130435,5.97826086957,-33.4782608696,-29.6739130435,-22.9347826087
25.340599455,27.3841961853,27.1117166213,15.8038147139,24.659400545,24.1144414169,25.340599455,23.0245231608,25.340599455,30.9264305177,29.7002724796,17.5749318801,14.0326975477,21.5258855586,71.1171662125,47.4114441417,0.272479564033,17.3024523161,23.0245231608
-12.5148986889,-8.46245530393,-8.10488676996,-10.3694874851,-11.084624553,-10.1311084625,-12.5148986889,-11.2038140644,-12.5148986889,-3.21811680572,-2.38379022646,-13.1108462455,-11.6805721097,-13.2300357569,5.84028605483,-25.2681764005,-15.7330154946,3.57568533969,-10.0119189511
-14.387755102,-12.1428571429,-12.4489795918,-13.6734693878,-15.612244898,-13.6734693878,-14.387755102,-14.4897959184,-14.387755102,-8.57142857143,-9.48979591837,-19.2857142857,-17.9591836735,-16.3265306122,25.306122449,-7.44897959184,-24.8979591837,-25.4081632653,-16.1224489796
28.4403669725,29.0956749672,28.8335517693,19.7903014417,27.2608125819,26.7365661861,28.4403669725,25.2948885976,28.4403669725,32.372214941,30.6684141547,19.6592398427,17.9554390564,53.8663171691,31.9790301442,53.8663171691,40.2359108781,48.8859764089,24.377457405
-17.5135135135,-14.1621621622,-13.9459459459,-17.9459459459,-16.1081081081,-15.8918918919,-17.5135135135,-16.8648648649,-17.5135135135,-9.62162162162,-8.64864864865,-17.9459459459,-14.4864864865,-32.3243243243,-15.4594594595,-10.5945945946,-24.972972973,-20.972972973,-16.7567567568
10.6459330144,11.961722488,11.2440191388,15.4306220096,9.44976076555,11.7224880383,10.6459330144,11.8421052632,10.6459330144,15.5502392344,14.1148325359,2.75119617225,5.02392344498,6.6985645933,50.2392344498,29.4258373206,25.8373205742,2.99043062201,7.05741626794
-18.7560738581,-17.2011661808,-17.8814382896,-28.4742468416,-18.3673469388,-20.1166180758,-18.7560738581,-21.6715257532,-18.7560738581,-13.0223517979,-12.925170068,-20.5053449951,-18.3673469388,-20.3109815355,19.3391642371,-9.52380952381,-40.5247813411,-20.5053449951,-20.7968901846
-5.50964187328,-5.78512396694,-4.49954086318,-3.12213039486,-6.42791551882,-5.05050505051,-5.50964187328,-5.05050505051,-5.50964187328,-3.67309458219,-4.8668503214,-12.3966942149,-12.9476584022,-10.0091827365,5.8769513315,0.826446280992,2.0202020202,5.05050505051,-10.0091827365
1.39664804469,-0.0931098696462,0.0,-1.86219739292,1.02420856611,0.0931098696462,1.39664804469,0.372439478585,1.39664804469,2.23463687151,1.58286778399,-4.37616387337,-5.21415270019,0.651769087523,22.7188081937,7.35567970205,3.44506517691,-6.70391061453,-3.44506517691
31.4565483476,29.0085679315,28.8861689106,30.2325581395,31.5789473684,30.2325581395,31.4565483476,30.9669522644,31.4565483476,32.9253365973,32.8029375765,25.5813953488,25.3365973072,32.3133414933,23.9902080783,38.6780905753,42.7172582619,34.8837209302,25.0917992656
-12.5267665953,-11.2419700214,-11.7773019272,-12.5267665953,-5.1391862955,-10.5995717345,-12.5267665953,-9.85010706638,-12.5267665953,-5.67451820128,-4.28265524625,-11.0278372591,-4.60385438972,-12.2055674518,-14.5610278373,-0.321199143469,-2.4625267666,-7.81584582441,-9.85010706638
-5.56117290192,-5.86450960566,-5.56117290192,-2.73003033367,-6.06673407482,-5.1567239636,-5.56117290192,-4.85338725986,-5.56117290192,-1.51668351871,-2.32558139535,-10.111223458,-5.46006066734,-6.26895854398,8.39231547017,9.40343781598,22.5480283114,-12.9423660263,-10.3134479272
15.5373831776,14.4859813084,14.6028037383,12.1495327103,12.0327102804,13.785046729,15.5373831776,12.9672897196,15.5373831776,18.9252336449,18.2242990654,9.92990654206,12.9672897196,37.1495327103,24.7663551402,37.1495327103,33.0607476636,0.584112149533,7.59345794393
38.064516129,39.1935483871,38.8709677419,26.2903225806,46.4516129032,37.7419354839,38.064516129,37.2580645161,38.064516129,47.0967741935,47.9032258065,38.2258064516,44.8387096774,9.67741935484,85.0,46.2903225806,56.7741935484,38.8709677419,37.5806451613
19.6911196911,26.833976834,25.8687258687,24.7104247104,45.7528957529,28.5714285714,19.6911196911,30.888030888,19.6911196911,39.5752895753,41.6988416988,27.7992277992,42.277992278,0.3861003861,3.28185328185,32.8185328185,-6.75675675676,67.7606177606,36.6795366795
-42.7624309392,-37.4585635359,-37.5690607735,-39.5580110497,-30.3867403315,-37.5690607735,-42.7624309392,-33.2596685083,-42.7624309392,-29.1712707182,-28.9502762431,-38.3425414365,-28.8397790055,-43.7569060773,-50.6077348066,-48.8397790055,-48.1767955801,-39.1160220994,-33.4806629834
24.3131868132,24.4505494505,25.5494505495,22.5274725275,10.5769230769,21.4285714286,24.3131868132,15.3846153846,24.3131868132,30.7692307692,26.9230769231,16.3461538462,15.9340659341,29.6703296703,40.2472527473,42.7197802198,46.978021978,0.412087912088,10.3021978022
40.0,44.4230769231,43.8461538462,40.0,44.2307692308,42.5,40.0,43.4615384615,40.0,55.7692307692,56.5384615385,49.0384615385,46.1538461538,40.0,34.0384615385,29.6153846154,33.4615384615,67.1153846154,42.6923076923
-6.13718411552,2.52707581227,1.80505415162,5.95667870036,13.8989169675,3.61010830325,-6.13718411552,11.3718411552,-6.13718411552,16.0649819495,17.5090252708,6.67870036101,13.357400722,-8.12274368231,-19.3140794224,-12.6353790614,-14.440433213,-0.541516245487,11.7328519856
21.7582417582,31.6483516484,32.0879120879,26.1538461538,29.8901098901,28.3516483516,21.7582417582,29.2307692308,21.7582417582,47.4725274725,45.9340659341,31.2087912088,34.2857142857,9.45054945055,-1.31868131868,3.73626373626,15.3846153846,13.6263736264,31.2087912088
2.24719101124,14.8314606742,14.3820224719,4.49438202247,16.6292134831,10.5617977528,2.24719101124,12.1348314607,2.24719101124,32.808988764,32.5842696629,18.4269662921,23.1460674157,1.12359550562,10.3370786517,-4.94382022472,-4.26966292135,8.31460674157,19.7752808989
-15.8790170132,-5.67107750473,-6.04914933837,-9.64083175803,-8.88468809074,-9.26275992439,-15.8790170132,-11.1531190926,-15.8790170132,10.2079395085,9.07372400756,-5.29300567108,-3.02457466919,-11.9092627599,-18.5255198488,-10.2079395085,-19.2816635161,-16.2570888469,-4.15879017013
-22.8862973761,-16.9096209913,-17.9300291545,-12.0991253644,-26.2390670554,-19.2419825073,-22.8862973761,-21.4285714286,-22.8862973761,-5.10204081633,-6.9970845481,-18.9504373178,-20.1166180758,-27.9883381924,-34.8396501458,-29.4460641399,-24.3440233236,-36.2973760933,-20.1166180758
20.987654321,26.102292769,24.8677248677,22.2222222222,20.2821869489,22.9276895944,20.987654321,21.3403880071,20.987654321,37.037037037,34.0388007055,22.0458553792,12.3456790123,-15.5202821869,11.8165784832,10.405643739,-9.87654320988,-0.529100529101,24.1622574956
-12.3647604328,-5.87326120556,-5.87326120556,-9.89180834621,-11.9010819165,-9.11901081917,-12.3647604328,-10.9737248841,-12.3647604328,5.25502318393,5.25502318393,-5.71870170015,-9.89180834621,7.41885625966,-24.8840803709,-30.2936630603,-19.9381761978,-29.057187017,-6.4914992272
-1.2213740458,3.6641221374,3.20610687023,-0.458015267176,-1.52671755725,0.763358778626,-1.2213740458,-0.763358778626,-1.2213740458,13.7404580153,12.3664122137,0.152671755725,-4.58015267176,-11.2977099237,-7.63358778626,-19.8473282443,-3.51145038168,-25.8015267176,1.8320610687
-9.90371389271,-5.50206327373,-5.63961485557,-24.6217331499,-9.90371389271,-11.1416781293,-9.90371389271,-14.9931224209,-9.90371389271,3.43878954608,2.47592847318,-8.66574965612,-12.6547455296,-20.0825309491,-11.8294360385,-33.8376891334,-26.8225584594,-33.1499312242,-7.70288858322
-0.41095890411,2.87671232877,2.87671232877,2.46575342466,-0.684931506849,1.3698630137,-0.41095890411,0.684931506849,-0.41095890411,10.9589041096,9.58904109589,-2.46575342466,-6.16438356164,-0.27397260274,-4.52054794521,-3.01369863014,-3.15068493151,19.0410958904,1.91780821918
-4.07358738502,-1.05124835742,-0.919842312746,-6.04467805519,-4.07358738502,-3.28515111695,-4.07358738502,-4.33639947438,-4.07358738502,6.70170827858,5.91327201051,-6.70170827858,-8.27858081472,-4.33639947438,-8.4099868594,-6.96452036794,1.70827858081,14.1918528252,-1.83968462549
-6.16522811344,-3.82244143033,-3.5758323058,-6.65844636252,-6.28853267571,-5.30209617756,-6.16522811344,-6.16522811344,-6.16522811344,3.20591861899,2.34278668311,-8.50801479655,-10.2342786683,-22.8113440197,-3.5758323058,-9.74106041924,-12.823674476,7.15166461159,-4.93218249075
9.89159891599,10.8401084011,11.3821138211,0.135501355014,9.75609756098,8.40108401084,9.89159891599,6.77506775068,9.89159891599,18.8346883469,17.7506775068,5.69105691057,3.65853658537,11.1111111111,1.49051490515,26.1517615176,-17.0731707317,-0.948509485095,9.75609756098
-9.77995110024,-6.84596577017,-9.29095354523,-13.0806845966,-9.53545232274,-9.65770171149,-9.77995110024,-10.880195599,-9.77995110024,0.122249388753,0.0,-11.4914425428,-10.2689486553,-11.0024449878,8.55745721271,-17.6039119804,-5.37897310513,6.23471882641,-8.80195599022
10.0942126514,8.74831763122,10.2288021534,9.82503364738,8.74831763122,9.55585464334,10.0942126514,9.55585464334,10.0942126514,18.8425302826,17.4966352624,3.90309555855,5.78734858681,10.3633916555,5.24899057873,25.3028263795,22.6110363392,-1.61507402423,8.61372812921
-6.65829145729,-5.27638190955,-6.65829145729,-10.9296482412,-3.89447236181,-6.65829145729,-6.65829145729,-7.0351758794,-6.65829145729,3.39195979899,3.26633165829,-8.66834170854,-6.40703517588,-8.54271356784,-12.4371859296,-15.3266331658,-2.76381909548,-8.16582914573,-4.39698492462
16.5446559297,15.8125915081,17.1303074671,15.2269399707,16.1054172767,16.1054172767,16.5446559297,15.9590043924,16.5446559297,26.6471449488,25.4758418741,10.980966325,13.9092240117,20.0585651537,14.494875549,21.0834553441,33.3821376281,7.02781844802,15.5197657394
-3.3946251768,0.707213578501,-1.1315417256,-6.08203677511,1.2729844413,-1.6973125884,-3.3946251768,-2.5459688826,-3.3946251768,9.61810466761,9.75954738331,-2.828854314,1.1315417256,-21.9236209335,-10.3253182461,-31.9660537482,-5.09193776521,7.49646393211,0.848656294201
-22.3076923077,-19.8901098901,-19.010989011,-19.2307692308,-22.0879120879,-20.5494505495,-22.3076923077,-20.6593406593,-22.3076923077,-12.7472527473,-13.5164835165,-24.1758241758,-20.989010989,-20.0,-15.0549450549,-21.2087912088,-22.3076923077,-16.4835164835,-21.5384615385
15.0442477876,10.2402022756,12.7686472819,6.57395701643,8.84955752212,10.7458912769,15.0442477876,7.71175726928,15.0442477876,20.8596713021,18.7104930468,7.71175726928,4.80404551201,19.3426042984,45.0063211125,42.3514538559,18.8369152971,10.3666245259,8.09102402023
81.4220183486,80.7339449541,76.1467889908,69.7247706422,85.3211009174,78.6697247706,81.4220183486,77.5229357798,81.4220183486,97.4770642202,97.7064220183,82.5688073394,81.1926605505,88.0733944954,79.3577981651,43.8073394495,40.3669724771,67.6605504587,82.3394495413
-27.6948590381,-10.7794361526,-15.5887230514,-14.4278606965,-8.9552238806,-15.4228855721,-27.6948590381,-11.7744610282,-27.6948590381,-4.4776119403,-1.82421227197,-16.0862354892,-3.98009950249,-14.4278606965,-12.9353233831,-29.8507462687,-23.3830845771,-18.7396351575,-8.62354892206
-22.6923076923,-15.8974358974,-11.2820512821,-6.41025641026,-24.7435897436,-16.1538461538,-22.6923076923,-15.641025641,-22.6923076923,-8.97435897436,-10.8974358974,-23.4615384615,-18.7179487179,-30.5128205128,-31.4102564103,-38.3333333333,-21.5384615385,-33.7179487179,-21.0256410256
43.6464088398,43.8305709024,47.3296500921,21.1786372007,33.1491712707,37.7532228361,43.6464088398,27.0718232044,43.6464088398,56.7219152855,53.591160221,39.4106813996,35.5432780847,51.0128913444,44.014732965,52.3020257827,16.3904235727,60.0368324125,33.5174953959
-7.49574105622,4.5996592845,-6.81431005111,-10.7325383305,1.19250425894,-3.91822827939,-7.49574105622,-4.77001703578,-7.49574105622,12.6064735945,13.7989778535,0.851788756388,5.11073253833,-18.7393526405,-10.3918228279,-15.332197615,-21.6354344123,-19.4207836457,2.38500851789
22.2916666667,26.0416666667,24.5833333333,29.375,22.7083333333,25.0,22.2916666667,26.0416666667,22.2916666667,45.2083333333,43.5416666667,25.2083333333,27.7083333333,57.9166666667,7.29166666667,-1.66666666667,0.625,7.70833333333,26.875
-39.4703656999,-34.4262295082,-32.9129886507,-41.8663303909,-35.6872635561,-36.8221941992,-39.4703656999,-38.7137452711,-39.4703656999,-23.0769230769,-23.2030264817,-34.0479192938,-31.1475409836,-44.7667087011,-45.6494325347,-40.8575031526,-46.1538461538,-45.3972257251,-32.6607818411
56.7193675889,55.9288537549,45.0592885375,41.3043478261,45.4545454545,48.814229249,56.7193675889,43.4782608696,56.7193675889,70.1581027668,65.4150197628,49.4071146245,40.3162055336,62.0553359684,54.5454545455,41.6996047431,52.9644268775,71.7391304348,47.628458498
6.52631578947,15.5789473684,22.7368421053,17.0526315789,22.9473684211,17.0526315789,6.52631578947,20.0,6.52631578947,32.8421052632,34.5263157895,19.5789473684,21.2631578947,2.52631578947,-1.68421052632,3.36842105263,2.73684210526,10.1052631579,28.2105263158
-23.5104669887,-15.7809983897,-14.9758454106,-10.305958132,-16.4251207729,-16.2640901771,-23.5104669887,-13.3655394525,-23.5104669887,-2.4154589372,-3.22061191626,-15.4589371981,-13.6876006441,-21.578099839,-23.1884057971,-17.3913043478,-21.4170692432,-22.383252818,-11.5942028986
-12.5352112676,-9.15492957746,-13.3802816901,-25.2112676056,-14.3661971831,-14.9295774648,-12.5352112676,-19.7183098592,-12.5352112676,1.69014084507,-0.422535211268,-13.5211267606,-15.3521126761,-26.7605633803,-28.4507042254,-30.4225352113,-27.323943662,-30.2816901408,-11.2676056338
15.6351791531,17.1009771987,13.0293159609,15.1465798046,9.44625407166,14.006514658,15.6351791531,12.3778501629,15.6351791531,29.1530944625,27.1986970684,14.1693811075,6.67752442997,18.5667752443,3.25732899023,-21.661237785,26.0586319218,5.37459283388,13.5179153094
6.04490500864,10.3626943005,11.7443868739,14.5077720207,12.6079447323,11.0535405872,6.04490500864,13.6442141623,6.04490500864,23.6614853195,23.4887737478,8.63557858377,6.90846286701,-10.1899827288,-5.18134715026,-3.79965457686,9.15371329879,-16.0621761658,16.5803108808
-17.1673819742,-12.7324749642,-12.4463519313,-4.43490701001,-12.7324749642,-11.8741058655,-17.1673819742,-8.58369098712,-17.1673819742,-1.57367668097,-2.14592274678,-14.3061516452,-14.5922746781,-3.5765379113,-30.4721030043,-29.3276108727,-10.5865522175,-11.0157367668,-8.86981402003
-15.1699029126,-13.9563106796,-16.7475728155,-14.4417475728,-16.2621359223,-15.2912621359,-15.1699029126,-15.2912621359,-15.1699029126,-4.85436893204,-6.55339805825,-16.8689320388,-20.6310679612,-11.6504854369,-16.2621359223,-41.6262135922,-6.06796116505,-31.5533980583,-13.8349514563
8.85072655218,7.26552179657,3.83091149273,5.15191545575,5.81241743725,6.20871862616,8.85072655218,5.41611624835,8.85072655218,16.7767503303,14.927344782,4.09511228534,-1.71730515192,8.32232496697,-1.05680317041,-3.30250990753,2.90620871863,-3.43461030383,7.00132100396
-7.79537149817,-7.91717417783,-6.94275274056,-3.04506699147,-5.11571254568,-6.21193666261,-7.79537149817,-4.01948842875,-7.79537149817,0.974421437272,0.852618757613,-9.86601705238,-11.4494518879,-11.3276492083,-15.1035322777,-23.6297198538,0.730816077954,-10.9622411693,-3.77588306943
-8.57461024499,-10.1336302895,-11.135857461,-6.12472160356,-8.35189309577,-8.90868596882,-8.57461024499,-7.23830734967,-8.57461024499,-2.00445434298,-2.78396436526,-11.4699331849,-13.9198218263,-8.6859688196,-12.9175946548,-7.90645879733,-18.0400890869,-18.5968819599,-8.24053452116
1.12612612613,-2.25225225225,-3.71621621622,-2.47747747748,-0.112612612613,-1.46396396396,1.12612612613,-1.35135135135,1.12612612613,6.08108108108,5.18018018018,-5.40540540541,-7.65765765766,6.30630630631,29.1666666667,2.13963963964,5.85585585586,-3.04054054054,-1.01351351351
0.909090909091,-2.27272727273,-1.81818181818,1.70454545455,2.15909090909,0.113636363636,0.909090909091,1.93181818182,0.909090909091,6.02272727273,5.79545454545,-4.31818181818,-5.0,-2.27272727273,39.5454545455,10.7954545455,6.81818181818,-2.15909090909,0.340909090909
-0.11350737798,-3.17820658343,-2.27014755959,0.11350737798,1.81611804767,-0.681044267877,-0.11350737798,1.02156640182,-0.11350737798,5.22133938706,4.9943246311,-5.10783200908,-3.40522133939,-2.38365493757,39.3870601589,2.95119182747,6.69693530079,-2.27014755959,-0.454029511918
31.2965722802,27.2727272727,28.4649776453,31.7436661699,31.2965722802,29.955290611,31.2965722802,31.4456035768,31.2965722802,38.1520119225,37.8539493294,25.4843517139,27.5707898659,28.1669150522,83.0104321908,45.305514158,40.0894187779,30.1043219076,28.1669150522
