naive,ar,arma,arima,ets,Average,CrossValidation,GA,NaiveBaggingRegression,ArBaggingRegression,ArmaBaggingRegression,ArimaBaggingRegression,EtsBaggingRegression,NaiveGBM,ArGBM,ArmaGBM,ArimaGBM,EtsGBM,esn
-0.735294117647,35.2941176471,62.1323529412,34.5588235294,23.5294117647,30.8823529412,34.5588235294,1.10294117647,-0.735294117647,24.6323529412,22.4264705882,23.8970588235,23.8970588235,13.2352941176,5.51470588235,5.51470588235,9.19117647059,14.3382352941,-4.04411764706
5.42635658915,42.6356589147,71.7054263566,41.8604651163,29.8449612403,38.3720930233,41.8604651163,7.36434108527,5.42635658915,31.3953488372,29.0697674419,30.2325581395,27.1317829457,18.2170542636,11.2403100775,11.2403100775,15.1162790698,20.5426356589,1.16279069767
-4.79704797048,35.7933579336,64.5756457565,35.0553505535,35.0553505535,33.2103321033,35.0553505535,-2.58302583026,-4.79704797048,25.0922509225,23.2472324723,23.9852398524,23.2472324723,-7.0110701107,5.90405904059,5.90405904059,9.59409594096,-6.64206642066,-4.05904059041
-79.057187017,-71.5610510046,-65.455950541,-71.71561051,-73.8021638331,-72.3338485317,-71.71561051,-78.6707882535,-79.057187017,-73.8021638331,-74.1885625966,-74.0340030912,-74.1112828439,-75.8887171561,-77.8207109737,-77.8207109737,-77.0479134467,-75.9659969088,-79.829984544
381.040892193,29.3680297398,56.8773234201,36.8029739777,36.8029739777,108.178438662,36.8029739777,361.710037175,381.040892193,20.0743494424,17.4721189591,25.2788104089,35.3159851301,23.0483271375,6.69144981413,6.69144981413,10.4089219331,-5.94795539033,-1.85873605948
1.12781954887,39.0977443609,59.3984962406,38.3458646617,38.3458646617,35.3383458647,38.3458646617,3.38345864662,1.12781954887,28.1954887218,24.0601503759,26.3157894737,27.4436090226,9.3984962406,7.89473684211,7.89473684211,11.6541353383,-4.88721804511,-1.87969924812
-7.63888888889,28.4722222222,53.125,27.7777777778,27.7777777778,26.0416666667,27.7777777778,-5.55555555556,-7.63888888889,18.4027777778,15.2777777778,17.3611111111,18.0555555556,-3.47222222222,-0.347222222222,-0.347222222222,3.125,-12.1527777778,-9.72222222222
132.258064516,196.774193548,243.548387097,195.967741935,195.967741935,192.741935484,195.967741935,135.483870968,132.258064516,175.0,167.741935484,172.580645161,175.0,150.806451613,131.451612903,131.451612903,139.516129032,104.032258065,110.483870968
-26.1904761905,121.428571429,158.928571429,117.857142857,118.452380952,98.2142857143,117.857142857,-17.8571428571,-26.1904761905,104.166666667,100.0,101.19047619,95.2380952381,39.880952381,70.8333333333,70.8333333333,76.7857142857,50.5952380952,54.7619047619
-37.0786516854,38.5767790262,63.670411985,37.0786516854,37.4531835206,28.0898876404,37.0786516854,-32.9588014981,-37.0786516854,28.0898876404,25.8426966292,26.5917602996,26.9662921348,-11.9850187266,7.49063670412,7.49063670412,11.2359550562,-5.24344569288,-2.62172284644
50.0,106.741573034,146.629213483,105.617977528,106.179775281,102.808988764,105.617977528,53.9325842697,50.0,91.0112359551,88.202247191,89.3258426966,89.8876404494,61.797752809,61.2359550562,61.2359550562,66.8539325843,42.1348314607,46.0674157303
-34.0740740741,37.037037037,60.0,35.5555555556,35.5555555556,26.6666666667,35.5555555556,-30.0,-34.0740740741,26.6666666667,24.4444444444,25.1851851852,23.3333333333,-12.962962963,6.2962962963,6.2962962963,10.0,-6.2962962963,-3.7037037037
-2.52707581227,32.8519855596,61.7328519856,32.1299638989,32.1299638989,31.4079422383,32.1299638989,-0.361010830325,-2.52707581227,22.7436823105,20.9386281588,21.6606498195,21.2996389892,11.1913357401,3.61010830325,3.61010830325,7.2202166065,-8.6642599278,-6.13718411552
1.83823529412,35.2941176471,64.3382352941,34.5588235294,34.5588235294,34.1911764706,34.5588235294,4.04411764706,1.83823529412,25.0,22.7941176471,23.5294117647,24.2647058824,3.67647058824,5.51470588235,5.51470588235,9.19117647059,-6.98529411765,-4.41176470588
-1.80505415162,32.8519855596,62.0938628159,32.1299638989,31.4079422383,31.4079422383,32.1299638989,0.361010830325,-1.80505415162,22.7436823105,20.9386281588,21.6606498195,21.2996389892,10.1083032491,3.61010830325,3.61010830325,7.2202166065,-8.6642599278,-6.13718411552
6.94980694981,42.0849420849,74.1312741313,41.3127413127,32.4324324324,39.3822393822,41.3127413127,8.88030888031,6.94980694981,31.2741312741,29.3436293436,30.1158301158,30.1158301158,8.88030888031,10.8108108108,10.8108108108,14.6718146718,16.6023166023,0.3861003861
11.6379310345,59.0517241379,94.8275862069,57.7586206897,57.7586206897,56.0344827586,57.7586206897,14.224137931,11.6379310345,46.5517241379,44.3965517241,45.2586206897,43.5344827586,25.0,23.7068965517,23.7068965517,28.0172413793,9.05172413793,12.0689655172
